x,y,labels,antivax
16.291994,9.762737,3,0
18.24478,10.122585,3,0
6.373266,12.042816,4,1
17.60116,10.918121,3,1
7.4985533,1.7074573,4,0
2.9621377,4.802489,4,0
4.173083,3.400747,4,0
17.231745,8.320008,3,1
3.9007561,2.3213296,4,0
6.7873306,3.6712413,4,0
16.412169,10.44937,3,0
15.035114,4.876659,3,1
16.813126,10.560988,3,0
6.031362,12.22869,4,0
8.095781,2.6883156,4,1
5.8440857,12.3396845,4,0
16.286287,7.285347,3,0
17.44748,10.313672,3,1
5.9611683,5.1046753,4,0
3.2871084,4.892204,4,0
7.0435247,1.8546636,4,0
2.9286532,5.057265,4,0
17.790627,8.897322,3,1
5.2135706,4.650235,4,0
6.2097025,1.8991569,4,0
5.420397,5.832314,4,0
4.7434797,2.6872816,4,0
5.106942,2.1003098,4,1
16.375082,9.154537,3,0
18.091187,9.087062,3,0
15.610641,5.424525,3,0
2.8558612,5.09805,4,0
16.789488,6.9249754,3,1
5.982972,11.597865,4,1
4.0729914,1.7568029,4,0
4.0653877,4.3509893,4,0
4.403491,1.819745,4,0
5.3052006,5.7419424,4,0
6.3874173,1.137949,4,0
17.097956,9.675182,3,0
7.4820557,11.941088,4,1
16.680677,5.846947,3,0
5.8856053,12.609509,4,0
15.472726,5.480795,3,0
16.462784,7.288638,3,0
5.92104,12.1703205,4,1
16.212358,9.636113,3,0
6.115829,3.5329657,4,0
16.38598,8.897578,3,0
-1.2782707,5.3762083,3,0
3.4828894,4.830715,4,0
6.058671,11.530559,4,1
4.9944663,1.9799709,4,1
16.93238,7.204346,3,0
18.396576,9.419144,3,0
17.796696,9.623934,3,0
3.6149569,1.239174,4,0
7.0295196,12.369169,4,0
6.6377993,1.204434,4,0
16.645832,9.239813,3,0
16.85929,8.0929165,3,0
4.7426176,5.205445,4,0
1.2246213,-5.7212386,-1,0
7.2883034,1.5731735,4,0
5.1198235,5.9388447,4,0
5.2866826,0.7115335,4,0
15.553814,-3.2174947,-1,0
6.3101373,1.4386485,4,0
6.3945923,1.9662759,4,0
3.7092206,1.9198003,4,0
3.4328005,2.618316,4,0
6.237189,4.7443686,4,0
5.489632,1.6053079,4,0
17.531328,8.16163,3,0
16.608562,7.3695154,3,0
7.006308,12.049327,4,0
18.11611,9.460519,3,0
3.3120406,3.8607247,4,0
6.0847173,12.458137,4,0
17.534872,8.922795,3,0
3.9672103,2.3912857,4,1
5.253819,5.3400226,4,0
4.6413956,3.9520738,4,0
16.467773,8.342656,3,1
6.331445,4.020569,4,0
4.794324,4.948216,4,0
16.443153,10.103189,3,0
3.6088803,4.434978,4,0
5.5697374,1.156115,4,1
2.8155084,2.6107345,4,0
14.629742,4.4983377,3,0
4.420164,4.4109063,4,0
5.278114,0.36457705,4,0
5.9945574,12.436352,4,0
6.0868616,12.664876,4,0
16.499302,8.288684,3,1
5.9533386,12.161947,4,1
17.833612,9.705781,3,0
4.428278,4.8724813,4,0
5.772164,5.412949,4,0
6.8902063,4.2344184,4,0
17.684544,7.873105,3,0
16.487328,8.795143,3,1
3.3361726,5.238854,4,0
16.246197,7.4416704,3,1
17.152344,9.630245,3,0
4.5509214,3.1578047,4,1
4.3040795,4.66029,4,1
18.2614,9.002398,3,0
6.2250395,3.5745964,4,0
16.770031,8.2642565,3,0
15.665006,7.0363593,3,0
3.9382007,3.0295317,4,0
2.7691483,4.316296,4,1
3.4807487,2.5987995,4,0
6.296284,12.832164,4,0
3.749328,2.4271643,4,0
6.0911317,12.230783,4,0
14.907545,4.7228456,3,0
6.7817454,1.8700254,4,0
3.7890024,2.565554,4,1
6.669247,12.837488,4,0
6.625717,12.846449,4,1
17.765932,7.744188,3,0
16.817657,8.233786,3,1
4.8630257,4.3445435,4,0
2.7980525,4.4597197,4,1
17.940783,8.686727,3,0
5.3446517,-0.018433275,4,0
4.0750403,3.4995496,4,0
6.417845,11.972232,4,1
7.5988526,12.000626,4,1
4.575617,3.895403,4,0
4.9579015,0.63981116,4,0
3.870029,4.4868555,4,0
14.158486,-0.37411273,3,0
5.1633334,1.8842052,4,1
7.161095,1.6742496,4,0
6.4125495,12.824362,4,1
6.648031,4.0043917,4,0
5.9202404,12.152071,4,0
6.8485494,2.972723,4,0
17.90475,10.04719,3,0
6.6707845,1.9811277,4,1
6.5533895,12.159608,4,1
17.84195,9.042277,3,1
17.372005,8.876156,3,0
6.6842985,12.706689,4,0
2.8864226,5.337227,4,0
5.66787,11.833701,4,1
15.277986,5.1276116,3,0
17.352983,7.8378897,3,0
6.7133183,2.154868,4,0
18.102978,10.096917,3,0
17.484438,10.672038,3,0
6.2275577,1.6141303,4,0
16.868614,7.1913223,3,0
5.7367425,3.2784443,4,0
16.797981,10.454736,3,0
4.3224773,2.985223,4,0
3.9676278,4.064391,4,0
3.8411086,1.5717374,4,1
4.2584352,4.3797007,4,0
3.7518427,1.5974458,4,0
2.942752,4.940983,4,0
2.6946168,4.2367287,4,0
4.408701,4.4611616,4,0
6.0831895,11.803405,4,0
4.301534,4.3691835,4,0
16.654963,7.109291,3,0
3.5156012,2.7022452,4,0
17.493622,10.947073,3,1
17.757656,8.305329,3,1
6.041319,3.6203396,4,0
15.54378,6.0797253,3,1
3.907603,1.8421378,4,1
2.8500195,4.364177,4,0
17.419416,10.596585,3,0
4.515274,0.5297004,4,0
4.48259,0.67627764,4,0
17.408817,8.890106,3,0
17.237072,9.5313635,3,0
6.323557,11.940361,4,0
5.7366433,11.697079,4,1
6.294594,4.1302257,4,0
4.6133566,3.7915156,4,0
16.983725,7.5612006,3,0
6.0185623,12.491305,4,0
16.852415,10.470708,3,0
4.72584,2.0462227,4,0
4.0611405,2.493445,4,0
18.435167,9.425176,3,0
5.4535217,4.7317276,4,0
17.327822,9.296369,3,0
15.272008,5.2339606,3,0
5.045726,3.2280595,4,0
18.339666,9.133087,3,0
15.326625,5.6022153,3,0
6.7143583,1.8047028,4,0
17.683674,10.882055,3,1
17.996662,9.437605,3,0
6.7090526,12.818643,4,0
4.3826413,4.515789,4,1
3.8894353,2.803812,4,0
5.256681,0.73507,4,1
5.854546,3.6696415,4,0
3.5916557,2.3560324,4,0
18.36368,8.861034,3,0
5.702835,11.818421,4,0
17.522684,9.115211,3,0
3.0215325,1.548946,4,0
18.341818,-4.973534,0,0
4.6155252,4.771603,4,0
16.526241,11.011271,3,1
16.39742,8.607173,3,0
16.590994,8.970477,3,0
18.126778,9.730942,3,0
2.8492458,4.2038736,4,0
16.449427,9.559974,3,0
17.32454,9.103664,3,0
3.0395925,1.738456,4,0
5.8198237,3.700464,4,0
6.1667247,12.937748,4,0
17.27246,10.079016,3,0
16.534044,10.540203,3,1
15.209263,5.063854,3,0
6.1431327,12.35646,4,0
18.290495,8.750446,3,1
17.50573,10.924352,3,0
17.212254,9.492258,3,0
4.4261637,2.259958,4,0
3.3550723,3.5824196,4,1
16.145226,9.583734,3,0
4.557039,3.1089437,4,0
16.360647,7.8605,3,0
4.3203316,3.2794511,4,0
3.6441317,4.3333917,4,0
6.669531,12.362291,4,0
5.8170266,11.450626,4,0
6.1898065,3.4002523,4,1
15.14197,4.980275,3,0
5.394613,4.0888214,4,1
16.134087,9.625113,3,0
15.470801,5.4669094,3,0
5.9653015,11.639506,4,0
5.8066955,12.41102,4,0
5.2832017,5.716405,4,0
18.12008,9.942563,3,0
6.289567,11.704123,4,0
2.8720512,2.183414,4,0
6.03527,4.383777,4,0
5.3959937,1.9483814,4,0
5.097321,1.4931995,4,0
7.0719137,1.5687407,4,0
15.04254,4.850361,3,0
17.369728,8.598551,3,0
4.4542685,1.2640791,4,0
4.5510845,0.52997243,4,0
17.38128,-6.2165318,1,0
6.4543567,12.625661,4,0
18.277168,10.136515,3,0
18.32112,8.763282,3,1
15.962033,11.938132,3,0
6.018426,2.0436695,4,0
16.044052,10.791906,3,0
15.893246,5.6515546,3,0
3.073159,4.706294,4,0
18.266092,10.006482,3,0
18.372902,9.124988,3,0
5.203395,3.7525969,4,0
14.843177,4.699308,3,0
16.638004,10.657615,3,0
3.4053354,2.5659945,4,0
4.213674,4.1314588,4,0
2.9138598,5.307415,4,1
18.159798,9.011662,3,0
17.562407,7.9589868,3,1
2.7628188,5.0731583,4,0
5.4717507,0.38831165,4,1
18.12578,10.099967,3,0
3.1733353,5.402312,4,0
5.518336,5.2448587,4,0
3.8085587,2.8306112,4,0
17.685946,8.852796,3,0
5.840122,2.0298672,4,0
6.724276,12.736462,4,1
17.183128,9.920622,3,0
16.430965,8.387207,3,0
6.0925674,4.603941,4,1
5.2551823,4.9647923,4,0
17.641409,10.504954,3,0
17.591251,9.672435,3,0
15.608807,5.631256,3,0
18.436466,8.878121,3,0
5.353561,5.575871,4,0
5.175205,5.8396926,4,0
15.32937,9.57043,3,0
6.355562,12.164848,4,0
16.70313,8.306646,3,0
4.160146,1.3437258,4,1
5.2192073,4.9209995,4,0
17.112951,9.9530525,3,0
17.661856,10.385205,3,0
7.137676,2.2020361,4,0
14.6297035,4.500899,3,0
16.929415,10.4639845,3,0
17.386541,8.680148,3,0
6.726626,12.475759,4,0
6.503795,4.323509,4,0
5.2319274,4.494343,4,1
6.506203,12.577811,4,0
4.7876577,2.2508054,4,0
2.805532,4.206562,4,0
5.9836574,2.7284522,4,0
17.315659,10.316799,3,0
6.0726194,12.800042,4,0
5.4452906,0.8499738,4,0
7.063205,11.735412,4,0
7.141257,12.3502035,4,0
14.644517,4.510054,3,0
6.9768443,4.1623845,4,0
3.22372,5.370445,4,0
4.846811,2.4369125,4,0
2.9701393,4.4751687,4,0
7.3183007,1.8650931,4,0
15.73889,5.7896767,3,1
5.073898,5.733336,4,0
16.874504,7.332227,3,0
2.964491,1.8812636,4,0
15.559527,5.598171,3,1
4.4196873,0.8766515,4,0
16.522366,9.108408,3,0
5.770273,3.0226133,4,0
18.260622,8.788,3,0
6.410556,12.500819,4,1
4.8273134,5.308606,4,0
7.2949514,2.31717,4,0
6.783888,12.440455,4,0
4.6393576,2.948714,4,0
5.410306,-0.08243075,4,0
15.168964,4.992856,3,0
4.5247245,2.1670513,4,0
5.587441,11.706656,4,1
3.0673127,4.806754,4,0
6.6919923,1.6496235,4,0
18.284904,9.253789,3,0
6.4199324,11.997048,4,0
5.2772255,2.8743129,4,0
17.138435,8.444588,3,0
4.9212575,1.7511997,4,0
4.6720724,4.7687054,4,0
5.601289,11.64869,4,0
16.80729,9.229193,3,0
6.0252333,3.5562232,4,0
17.135853,9.5730095,3,0
16.457172,6.942563,3,0
16.341908,7.726905,3,0
4.110252,3.1553962,4,0
16.752014,7.3135056,3,0
2.707123,4.248738,4,0
16.648537,6.6258373,3,0
4.9932594,5.8817277,4,0
17.412035,9.050705,3,0
17.01874,7.209053,3,0
18.141748,8.978995,3,1
6.828259,1.8668102,4,0
6.2077293,2.1279674,4,0
16.18651,6.1631055,3,0
5.8760233,3.659016,4,0
6.393221,12.685667,4,0
18.176962,9.779079,3,0
17.618273,9.396658,3,0
7.003249,3.9361482,4,0
17.053022,8.123627,3,0
4.566361,5.1632423,4,1
5.141134,5.472616,4,0
15.797536,6.008082,3,0
3.2477229,2.1999414,4,1
4.3148413,1.5641327,4,0
6.107181,12.375841,4,1
16.901937,10.086441,3,0
5.392433,0.7243556,4,0
16.441841,7.507018,3,0
5.9021664,5.595662,4,0
17.714397,9.567092,3,1
7.4920783,11.938557,4,1
3.1436589,2.0995362,4,0
17.811697,8.502593,3,0
4.3916726,1.2657038,4,0
16.869553,9.525215,3,0
3.4392006,1.992443,4,1
6.0418105,4.9189806,4,0
6.093378,2.490316,4,0
6.517055,3.7135425,4,0
17.222288,9.456939,3,0
3.6790755,1.392882,4,1
6.917961,3.9213467,4,0
3.2739193,4.4813123,4,0
2.806804,2.0606172,4,0
5.032515,3.8949842,4,0
16.326132,6.9164834,3,0
16.697788,9.203565,3,0
15.49099,5.5204616,3,1
5.051136,0.7025108,4,1
5.3432674,1.9456023,4,0
2.7727444,4.21193,4,0
2.889309,5.0359955,4,0
5.812161,2.2017348,4,1
16.024303,6.2437525,3,0
17.013401,7.7838883,3,0
17.494196,8.327911,3,0
5.0866327,5.3389673,4,0
6.314539,11.96747,4,0
16.583366,10.458738,3,1
3.4129555,2.5409245,4,0
4.406653,3.034952,4,0
16.377422,9.7153635,3,0
7.095669,12.472296,4,0
4.477685,0.77151656,4,0
5.0591836,3.4343588,4,0
16.375938,7.6074343,3,0
4.5494266,2.6265252,4,0
6.9974704,3.9140723,4,0
4.6599083,0.77965534,4,1
15.692169,6.3668265,3,0
17.112514,8.903382,3,0
5.0484266,0.6173078,4,0
4.8284354,5.3126035,4,0
4.682098,5.1100945,4,1
15.964202,11.931348,3,0
5.6740584,3.6428597,4,0
3.660101,5.136043,4,0
16.794802,8.860868,3,0
3.28617,4.919727,4,0
5.3012056,0.8214243,4,0
16.642536,8.699494,3,0
5.9214935,11.8752165,4,0
6.0819054,2.6821728,4,0
16.337511,9.472618,3,0
6.307049,3.1627822,4,0
5.785314,3.9031343,4,0
5.639706,11.565161,4,0
6.076875,12.332952,4,0
5.550251,2.4258513,4,0
6.1221294,1.1787745,4,0
3.7663937,1.3637,4,0
4.3956056,4.816149,4,0
6.652746,3.468541,4,0
7.4288754,1.6666192,4,0
17.364096,10.0234165,3,0
16.57922,10.764105,3,0
15.039615,4.8989477,3,0
7.4307904,3.2061505,4,0
6.4552355,12.276234,4,0
16.528748,7.1842065,3,0
5.194566,2.617902,4,0
18.296967,7.7132144,3,0
6.3124237,3.9836247,4,0
15.530945,5.567746,3,1
5.474646,1.4362699,4,1
5.893495,3.5721064,4,0
3.940786,0.8351172,4,0
3.9038532,2.101212,4,0
5.873219,3.0880132,4,0
16.577438,6.9938016,3,0
2.7426224,4.259828,4,0
3.444605,2.1285295,4,0
4.593536,4.076639,4,0
17.094864,8.944463,3,0
5.1594734,5.833634,4,0
4.811867,5.4063396,4,0
4.4097686,0.68356806,4,0
17.664238,9.690926,3,0
16.592371,8.822767,3,0
7.071338,12.605206,4,0
3.1900716,4.627982,4,0
4.0898767,3.9289443,4,0
5.2373724,5.0586815,4,0
16.028912,6.3930078,3,1
15.644197,6.03183,3,0
2.9935,4.6589465,4,0
2.9741578,4.519908,4,0
16.84592,7.5831213,3,0
6.925585,1.8175503,4,0
17.50933,9.952776,3,0
15.959364,6.8168488,3,0
5.9987693,12.507085,4,0
17.222372,7.802624,3,1
5.692784,5.559379,4,0
5.396551,5.156324,4,0
5.633437,11.858503,4,0
4.5707345,2.5290337,4,0
17.024883,7.048119,3,0
18.061941,10.14715,3,0
5.4512258,2.9130785,4,0
17.728277,8.7104,3,0
16.66075,9.099454,3,0
17.18275,9.69797,3,1
5.828563,1.0104436,4,1
3.2891457,5.139888,4,0
5.8109922,11.432755,4,0
7.109149,1.3789885,4,1
5.047146,4.583588,4,0
3.544033,2.136546,4,0
4.0968847,4.112109,4,0
3.5860748,2.5109653,4,0
4.342432,0.69028765,4,1
5.4341326,3.545343,4,0
3.2522573,5.2234097,4,0
7.004521,1.835388,4,0
3.4395764,5.3664274,4,0
17.420986,7.8913593,3,0
5.929541,11.466139,4,1
3.1806247,4.480224,4,0
17.308277,9.626621,3,0
15.433702,5.4120574,3,0
3.69135,3.7424114,4,0
16.767252,6.7976403,3,1
5.3481255,-0.09087703,4,0
18.14443,10.095465,3,0
14.9451685,4.7576475,3,0
6.072756,3.723241,4,1
17.298216,7.9770184,3,0
16.390005,7.93195,3,0
17.068594,10.298082,3,0
16.498562,8.27919,3,0
3.2270734,1.3428752,4,0
16.883142,8.000788,3,0
5.320092,5.6351,4,0
5.9555306,4.6961217,4,0
18.26278,10.634022,3,0
7.6587057,-6.3767953,-1,0
15.891823,7.6810875,3,1
17.551939,9.612634,3,0
16.458937,7.1552863,3,0
6.628632,12.68589,4,0
17.929766,8.887489,3,1
17.18577,7.8476615,3,0
4.713643,5.098933,4,0
4.939013,0.7961478,4,0
1.2245113,-5.721151,-1,0
15.958258,9.630123,3,0
4.9287195,4.3147573,4,0
6.161053,4.3040013,4,1
17.267923,10.684244,3,1
4.9035473,0.402274,4,0
3.2590635,4.2536016,4,0
5.711116,4.543806,4,0
5.3865414,4.3319526,4,1
5.5041265,2.2858837,4,1
7.0474887,1.8609164,4,0
6.5363665,12.873827,4,0
16.834164,9.235707,3,1
4.936625,3.9247787,4,0
6.16028,3.6103885,4,0
16.653238,10.46986,3,0
6.2200828,2.5771048,4,0
17.592043,8.918044,3,0
15.331595,9.566579,3,0
18.43244,9.199471,3,0
3.2690659,4.439245,4,0
6.0743017,4.7018776,4,0
16.423126,7.8638883,3,0
17.314697,9.594058,3,0
17.617504,8.58253,3,0
15.249985,5.212578,3,0
4.183289,0.87730473,4,1
17.106657,10.079931,3,0
17.05452,8.058989,3,0
17.60605,8.245331,3,0
4.7267103,0.46684292,4,0
2.8997216,4.9107122,4,0
15.554026,-3.2177052,-1,0
6.489974,12.285581,4,0
4.414649,2.2478647,4,0
17.014967,10.597639,3,0
3.2361944,4.652669,4,0
17.598566,10.19277,3,0
17.413279,10.2534,3,1
17.214537,10.665173,3,0
16.305826,10.178034,3,0
16.786997,8.157587,3,1
5.368913,2.4786413,4,1
5.9636083,2.1610882,4,0
7.1782656,2.2276497,4,0
7.659485,-6.3708725,-1,0
4.290959,1.6242185,4,1
5.390771,2.3758671,4,0
17.396614,9.249773,3,0
15.793326,5.6345377,3,1
16.252264,6.7318916,3,0
4.517097,3.1514761,4,0
17.081825,9.699801,3,0
6.4446235,12.987504,4,0
4.6817536,4.0053453,4,0
6.49729,1.2319905,4,0
14.654259,4.5060067,3,0
2.9449244,4.9194055,4,0
5.1455736,4.2764406,4,0
16.805353,9.313863,3,0
5.3917303,3.0530171,4,0
16.657564,7.142577,3,0
17.247412,9.549243,3,0
6.412111,12.01691,4,1
3.6367223,1.3845994,4,0
4.610381,0.78566766,4,0
3.8903568,2.9756582,4,0
6.622947,12.480692,4,0
16.426607,6.5367365,3,0
5.158912,0.7190391,4,1
7.6470914,11.981617,4,0
5.8579135,0.9957828,4,0
4.9597626,4.834965,4,1
6.2840543,4.5705113,4,0
15.452623,5.414306,3,0
18.284008,9.29271,3,0
7.338617,1.8594793,4,0
16.387493,8.411774,3,0
3.396546,1.8740411,4,0
3.7260778,1.2240418,4,0
15.693005,5.7369423,3,0
16.989845,9.362869,3,0
17.516226,8.776625,3,0
17.988764,8.558652,3,0
4.8171215,0.6159103,4,1
6.7922325,12.756232,4,0
15.926552,5.788433,3,0
16.25445,6.722126,3,0
17.796425,9.201402,3,0
5.297438,4.765484,4,0
15.923011,5.9042296,3,0
4.3900437,2.9082906,4,0
16.87638,6.8180327,3,0
5.107261,0.15386912,4,0
8.090632,2.6940472,4,0
18.167215,8.550509,3,0
6.3617535,12.915483,4,0
4.165484,1.835176,4,0
18.330832,8.873035,3,1
4.55173,0.6818274,4,0
5.3450556,4.5877867,4,0
18.138645,9.852123,3,0
15.510739,20.997692,2,0
17.201365,10.80114,3,0
4.3152437,3.8592918,4,0
4.764378,2.0410993,4,0
17.80682,9.744445,3,0
3.104294,3.4135025,4,1
3.6885076,2.8236055,4,1
2.7892575,1.9722649,4,0
14.9601345,4.778552,3,1
18.302504,9.2325,3,0
2.889542,5.002677,4,1
2.7934706,4.1669073,4,0
5.1404495,1.2458063,4,0
5.7076397,11.86036,4,0
6.6565394,12.634724,4,0
4.0539722,2.338239,4,0
4.6422067,3.1274035,4,1
2.9078102,2.0413585,4,0
15.9762335,6.9049315,3,0
5.3306594,5.716155,4,1
4.450592,4.416465,4,0
3.6471312,3.24361,4,0
6.0178494,12.67404,4,0
3.9329646,1.1160235,4,0
17.388594,10.670681,3,1
17.761827,10.351139,3,1
15.62697,9.424962,3,1
16.518013,10.201781,3,1
4.994831,2.2780614,4,1
4.127085,4.6342216,4,1
17.514442,8.828767,3,1
7.3398976,1.5522164,4,0
16.65628,7.894214,3,1
3.7918081,1.0071242,4,0
17.192228,9.477031,3,1
4.3392367,2.7624874,4,1
5.1462107,4.4268336,4,1
6.512205,4.24,4,0
16.588905,7.8111854,3,1
7.6490045,12.043731,4,0
4.9569445,0.39377663,4,1
17.464138,7.7725167,3,1
15.629711,6.0306373,3,0
2.776046,4.81037,4,0
5.966479,4.7249603,4,0
4.9387674,5.9671297,4,0
3.3247547,4.4001203,4,1
5.7824926,2.7087688,4,1
4.067403,4.118044,4,0
17.06898,8.598442,3,0
18.276949,7.7192326,3,0
5.2452755,4.584571,4,1
5.8072305,12.439419,4,0
3.141893,1.7241243,4,0
4.235103,3.3319337,4,0
17.95733,8.643243,3,0
17.290506,8.309699,3,0
15.092486,4.91675,3,0
5.2192597,3.3620849,4,0
5.1587276,1.728833,4,0
18.379618,9.430631,3,0
15.651185,9.378451,3,0
5.1415815,3.8794577,4,0
18.242487,9.586036,3,0
4.0071344,0.85199463,4,0
2.7019057,1.8059485,4,0
-1.2761174,5.376878,3,0
4.8792057,2.7208145,4,0
5.902094,11.398014,4,0
16.36204,7.600344,3,0
5.8199234,3.570788,4,0
17.687569,10.451145,3,0
4.092921,2.485201,4,0
4.51103,4.7122645,4,0
3.000443,4.9602327,4,0
6.7525077,12.914454,4,0
7.5266304,11.950671,4,0
4.6743336,4.180191,4,0
6.700016,4.1655283,4,0
7.5150175,11.914954,4,0
4.860507,0.6309647,4,0
3.1511128,4.333089,4,0
15.332016,5.270963,3,1
5.0331206,0.7416905,4,0
15.510651,20.99802,2,0
7.397397,1.5843327,4,0
3.5097075,2.781896,4,0
18.126238,8.409116,3,0
18.36332,9.179295,3,0
16.06189,6.0978103,3,0
4.8997016,3.0170498,4,0
7.0533447,1.5902377,4,0
3.5845163,4.535429,4,0
4.5316424,4.8463554,4,1
7.6536436,11.998044,4,1
4.798347,5.2762923,4,0
5.1295476,3.4144363,4,0
16.969685,9.464046,3,0
5.285838,0.16577962,4,0
15.699907,6.0763326,3,0
3.3153372,4.9083805,4,0
15.291375,5.0532403,3,0
3.6337166,4.674682,4,1
4.2658043,4.543677,4,0
6.547351,4.375488,4,0
6.8233232,1.7210014,4,0
6.0763726,3.653382,4,0
5.9587235,11.752209,4,1
16.604853,7.6045113,3,0
14.9438,4.7602367,3,1
6.54474,1.2623808,4,0
16.013401,6.630751,3,0
4.2066183,2.8852553,4,0
4.9439144,1.7736214,4,0
5.9509015,5.116391,4,0
17.139248,9.129888,3,0
6.3844953,2.0930958,4,1
5.387628,5.108256,4,1
4.741777,3.0603554,4,1
3.5576346,3.9036877,4,1
16.105776,9.375427,3,0
4.2775183,3.1214168,4,1
7.433702,3.2030358,4,0
17.385534,-6.2116714,1,0
6.638233,12.973579,4,1
6.1185465,3.4105017,4,1
4.4131217,4.434957,4,0
2.8250287,5.2050233,4,1
3.3280292,2.7953029,4,1
3.0892732,2.4744363,4,0
15.310968,5.9087367,3,0
3.3525014,1.8747553,4,1
15.605316,5.5193577,3,0
5.3461933,2.5123177,4,0
6.3013005,11.937938,4,1
16.568342,6.9219174,3,0
5.3255444,0.88408566,4,0
17.871748,7.302069,3,0
15.860153,5.43071,3,1
5.804945,3.284587,4,1
6.009098,3.583329,4,0
5.4896183,5.8823156,4,0
6.4326406,12.764418,4,0
18.179562,8.377498,3,1
4.410577,2.9681447,4,1
3.0866842,1.8653553,4,0
6.5654693,1.3598043,4,0
4.7622123,2.7710848,4,0
5.836969,3.3982372,4,0
15.813402,9.372991,3,0
7.1676083,1.5087017,4,1
6.8150315,4.139858,4,1
17.383495,8.765045,3,0
4.475351,4.759762,4,1
4.325263,4.4293756,4,0
5.4672217,0.22048712,4,0
5.9648833,11.850331,4,1
3.6601129,2.243498,4,0
17.60254,11.215709,3,1
6.9274116,3.948275,4,1
4.359637,4.603455,4,1
16.938944,7.238497,3,0
5.654774,3.42926,4,1
6.6865277,12.6472225,4,1
5.502188,4.687895,4,0
2.7997875,4.1338196,4,1
3.6879423,2.1483655,4,0
16.82525,9.56311,3,1
17.030674,9.479078,3,1
7.6350884,12.005048,4,1
5.824403,12.052739,4,1
18.255232,9.005414,3,1
15.043754,4.926137,3,1
6.9392166,12.549942,4,1
4.867011,2.5632954,4,1
18.314653,8.855786,3,1
5.280986,2.0919979,4,1
6.7670627,12.608406,4,1
3.5521395,4.3524237,4,1
2.6557143,1.9629833,4,1
17.233105,10.144159,3,1
3.010402,4.944444,4,1
4.390681,3.8887646,4,1
5.1285725,5.9354477,4,1
3.857636,2.512566,4,1
2.9598806,1.8109698,4,1
4.0819964,2.3335817,4,1
6.8849955,4.0263424,4,0
6.2646093,11.867257,4,0
16.592003,10.371968,3,0
15.865948,5.775374,3,0
17.447376,7.9382644,3,0
6.025362,4.795489,4,1
5.9568734,11.376207,4,0
5.3768945,0.1401838,4,0
17.431911,8.699846,3,0
4.855689,3.6026587,4,1
6.4714546,11.93326,4,1
15.547179,5.544935,3,0
3.8344128,3.0508275,4,0
5.6342473,3.4204588,4,0
14.621215,4.574314,4,0
7.194921,2.0718014,4,0
6.5141034,1.7475225,4,0
16.111214,6.407426,3,0
7.669773,11.939991,4,0
3.269606,1.4706591,4,0
16.451368,9.528997,3,1
6.1789694,4.2663355,4,0
2.7934012,5.2637534,4,0
4.43073,2.415899,4,0
16.299496,8.039841,3,0
17.382534,-6.2151303,1,1
17.957964,8.632945,3,0
6.4989777,12.508504,4,0
5.8466587,3.526237,4,0
17.16484,9.328509,3,0
17.438261,9.300488,3,0
5.851156,4.7570143,4,0
5.694828,11.89692,4,0
17.10987,9.703098,3,0
6.114813,4.1509905,4,1
16.78808,9.232665,3,1
18.07277,9.934463,3,0
6.576975,12.885694,4,0
17.255232,10.534728,3,0
6.9261923,1.9502627,4,0
4.708163,2.05659,4,0
16.65974,8.829295,3,0
16.414135,9.817256,3,0
17.568401,8.111022,3,0
6.5563803,2.396653,4,0
3.1300662,4.4508595,4,0
4.4325876,4.7262373,4,0
17.664242,11.419324,3,1
5.2978954,0.92391217,4,1
3.8367295,1.1954561,4,0
5.624781,3.556726,4,0
16.84843,10.00385,3,0
4.8949428,5.8300347,4,0
16.336843,8.3022585,3,0
6.513403,2.404889,4,0
3.5705488,2.280217,4,0
16.722836,7.6778493,3,0
6.3087535,12.658488,4,0
3.9462633,2.3234882,4,0
3.4389875,5.3460546,4,0
16.272215,9.147335,3,0
7.6052427,11.971817,4,0
17.039972,9.656296,3,0
6.402468,1.377254,4,0
15.181731,5.0217943,3,0
5.197659,5.5356836,4,0
16.447687,7.4225664,3,0
2.692873,4.2171636,4,0
3.6894915,4.0806103,4,0
16.987017,8.3848915,3,0
18.457342,9.331009,3,1
14.764444,4.616226,3,1
6.703626,12.664525,4,0
18.319494,9.096495,3,0
6.4338956,11.954105,4,0
5.8487897,11.445945,4,0
17.763441,8.645055,3,0
5.9725146,3.5184746,4,0
16.444103,10.79178,3,1
6.60372,1.4997364,4,0
6.1797113,12.677055,4,0
17.668524,9.612551,3,0
6.5663705,1.1496439,4,0
15.965593,6.077078,3,0
5.8538847,3.28915,4,1
17.924023,8.865212,3,0
2.695309,5.2067347,4,0
4.935699,6.3010798,4,0
4.954653,0.39097497,4,0
6.472442,4.4504538,4,0
3.4929311,3.0168362,4,1
2.9214084,4.339956,4,0
16.090937,10.7819395,3,1
15.617974,5.436589,3,0
4.891139,0.23898779,4,0
5.8218985,4.277903,4,0
7.59973,11.959175,4,0
18.143946,8.856688,3,0
4.4160295,4.3930807,4,1
4.780908,2.5880108,4,0
4.449165,4.783963,4,0
4.304362,4.663685,4,0
6.1384125,1.2036111,4,0
18.256662,8.69834,3,0
5.604011,11.902978,4,1
2.9693217,5.4105287,4,0
5.589583,11.686431,4,0
5.8599653,11.4441185,4,0
2.842259,4.2803917,4,0
4.791482,0.38158223,4,1
3.1355233,4.980915,4,0
2.7577448,4.232191,4,0
